id,name,sex,age,height,weight,team,noc,year,city,sport,event,medal
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Mixed 2 × 6 kilometres and 2 × 7.5 kilometres Relay,Bronze
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,NA
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
137781,Ulyana Kaysheva-Nigmatullina,F,27,NA,NA,ROC,ROC,2022,Beijing,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,Silver
138272,Patrick Caldwell,M,23,183,77,United States,USA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres Skiathlon,NA
148477,Michela Carrara,F,24,NA,NA,Italy,ITA,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
110097,Kjetil Jansrud,M,32,185,83,Norway,NOR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
110097,Kjetil Jansrud,M,32,185,83,Norway,NOR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
110097,Kjetil Jansrud,M,32,185,83,Norway,NOR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
110097,Kjetil Jansrud,M,32,185,83,Norway,NOR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Combined,NA
110097,Kjetil Jansrud,M,36,185,83,Norway,NOR,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Downhill,NA
110097,Kjetil Jansrud,M,36,185,83,Norway,NOR,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Super G,NA
148470,Giada Andreutti,F,26,NA,NA,Italy,ITA,2022,Beijing,Bobsleigh,Bobsleigh Women's Monobob,NA
138392,Sebastian Kłosiński,M,25,192,90,Poland,POL,2018,PyeongChang,Speed Skating,"Speed Skating Men's 1,000 metres",NA
139262,Matěj Švancer,M,17,NA,NA,Austria,AUT,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,NA
139262,Matěj Švancer,M,17,NA,NA,Austria,AUT,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Big Air,NA
148611,Estere Volfa,F,16,NA,NA,Latvia,LAT,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
148611,Estere Volfa,F,16,NA,NA,Latvia,LAT,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
148611,Estere Volfa,F,16,NA,NA,Latvia,LAT,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,NA
148318,Carola Niemelä,F,22,162,60,Finland,FIN,2022,Beijing,Snowboarding,Snowboarding Women's Slopestyle,NA
148318,Carola Niemelä,F,22,162,60,Finland,FIN,2022,Beijing,Snowboarding,Snowboarding Women's Big Air,NA
148281,Jasmi Joensuu,F,25,NA,NA,Finland,FIN,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
137338,Akwasi Frimpong,M,31,171,80,Ghana,GHA,2018,PyeongChang,Skeleton,Skeleton Men's Skeleton,NA
137431,Carrie Russell,F,27,168,77,Jamaica,JAM,2018,PyeongChang,Bobsleigh,Bobsleigh Women's Two,NA
136727,Lisi Gram,F,21,166,73,Austria,AUT,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,NA
128791,Misha Ge,M,26,173,57,Uzbekistan,UZB,2018,PyeongChang,Figure Skating,Figure Skating Men's Singles,NA
137869,Nikita Nesterov,M,24,183,83,ROC,ROC,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
137869,Nikita Nesterov,M,28,183,83,ROC,ROC,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
137053,Ondřej Pažout,M,19,180,70,Czechia,CZE,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137053,Ondřej Pažout,M,19,180,70,Czechia,CZE,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137053,Ondřej Pažout,M,19,180,70,Czechia,CZE,2018,PyeongChang,Nordic Combined,Nordic Combined Men's Team,NA
137053,Ondřej Pažout,M,23,180,70,Czechia,CZE,2022,Beijing,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137053,Ondřej Pažout,M,23,180,70,Czechia,CZE,2022,Beijing,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137053,Ondřej Pažout,M,23,180,70,Czechia,CZE,2022,Beijing,Nordic Combined,Nordic Combined Men's Team,NA
148936,Sinja Leemann,F,19,NA,NA,Switzerland,SUI,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
127424,Vladi Zografski,M,24,165,57,Bulgaria,BUL,2018,PyeongChang,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
127424,Vladi Zografski,M,24,165,57,Bulgaria,BUL,2018,PyeongChang,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
127424,Vladi Zografski,M,28,165,57,Bulgaria,BUL,2022,Beijing,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
127424,Vladi Zografski,M,28,165,57,Bulgaria,BUL,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Mixed 2 × 6 kilometres and 2 × 7.5 kilometres Relay,NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
148390,Vanessa Voigt,F,24,NA,NA,Germany,GER,2022,Beijing,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,Bronze
148260,Adur Etxezarreta,M,26,NA,NA,Spain,ESP,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Downhill,NA
148260,Adur Etxezarreta,M,26,NA,NA,Spain,ESP,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Super G,NA
137188,Gabriella Papadakis,F,22,166,66,France,FRA,2018,PyeongChang,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
137188,Gabriella Papadakis,F,22,166,66,France,FRA,2018,PyeongChang,Figure Skating,Figure Skating Mixed Team,NA
137188,Gabriella Papadakis,F,26,166,66,France,FRA,2022,Beijing,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
148910,Adrian Fässler,M,30,NA,NA,Switzerland,SUI,2022,Beijing,Bobsleigh,Bobsleigh Open Four,NA
2301831,Yevgeny Rukosuyev,M,22,NA,NA,ROC,ROC,2022,Beijing,Skeleton,Skeleton Men's Skeleton,NA
127299,Matt Graham,M,23,171,71,Australia,AUS,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
127299,Matt Graham,M,27,171,71,Australia,AUS,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Moguls,NA
136750,Linus Heidegger,M,22,182,73,Austria,AUT,2018,PyeongChang,Speed Skating,Speed Skating Men's Mass Start,NA
149026,Pontus Holmberg,M,22,NA,NA,Sweden,SWE,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
118890,Håvard Vad Petersson,M,34,192,80,Norway,NOR,2018,PyeongChang,Curling,Curling Men's Curling,NA
118890,Håvard Vad Petersson,M,34,192,80,Norway,NOR,2018,PyeongChang,Curling,Curling Men's Curling,NA
148184,Jakub Jeřábek,M,30,180,NA,Czechia,CZE,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148433,Manuel Faißt,M,29,NA,NA,Germany,GER,2022,Beijing,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
148433,Manuel Faißt,M,29,NA,NA,Germany,GER,2022,Beijing,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
148433,Manuel Faißt,M,29,NA,NA,Germany,GER,2022,Beijing,Nordic Combined,Nordic Combined Men's Team,Silver
119671,Heather Bergsma,F,28,178,70,United States,USA,2018,PyeongChang,Speed Skating,Speed Skating Women's 500 metres,NA
119671,Heather Bergsma,F,28,178,70,United States,USA,2018,PyeongChang,Speed Skating,"Speed Skating Women's 1,000 metres",NA
119671,Heather Bergsma,F,28,178,70,United States,USA,2018,PyeongChang,Speed Skating,"Speed Skating Women's 1,500 metres",NA
119671,Heather Bergsma,F,28,178,70,United States,USA,2018,PyeongChang,Speed Skating,Speed Skating Women's Mass Start,NA
119671,Heather Bergsma,F,28,178,70,United States,USA,2018,PyeongChang,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze
136981,Han Yutong,F,23,165,60,China,CHN,2018,PyeongChang,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NA
136981,Han Yutong,F,23,165,60,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",NA
136981,Han Yutong,F,23,165,60,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",NA
136981,Han Yutong,F,23,165,60,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",NA
136981,Han Yutong,F,27,165,60,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",NA
136981,Han Yutong,F,27,165,60,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",NA
136981,Han Yutong,F,27,165,60,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
137465,Aoi Shiga,F,18,165,56,Japan,JPN,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
137465,Aoi Shiga,F,22,165,56,Japan,JPN,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
128767,Jessika Jenson,F,26,165,54,United States,USA,2018,PyeongChang,Snowboarding,Snowboarding Women's Slopestyle,NA
128767,Jessika Jenson,F,26,165,54,United States,USA,2018,PyeongChang,Snowboarding,Snowboarding Women's Big Air,NA
138367,Jonathan Cheever,M,32,178,86,United States,USA,2018,PyeongChang,Snowboarding,Snowboarding Men's Cross,NA
138136,Matej Paulovič,M,23,191,89,Slovakia,SVK,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148133,Li Wenlong,M,21,NA,NA,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver
148133,Li Wenlong,M,21,NA,NA,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",NA
148161,Sára Čajanová,F,19,NA,NA,Czechia,CZE,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
138045,Marlene Albrecht,F,29,175,70,Switzerland,SUI,2018,PyeongChang,Curling,Curling Women's Curling,NA
137251,Lisa Buckwitz,F,23,177,76,Germany,GER,2018,PyeongChang,Bobsleigh,Bobsleigh Women's Two,Gold
137251,Lisa Buckwitz,F,23,177,76,Germany,GER,2018,PyeongChang,Bobsleigh,Bobsleigh Women's Two,NA
137174,Lucas Chanavat,M,23,184,82,France,FRA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
137174,Lucas Chanavat,M,27,184,82,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
147906,Sabrina Cass,F,19,NA,NA,Brazil,BRA,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Moguls,NA
110167,Brad Gushue,M,41,183,77,Canada,CAN,2022,Beijing,Curling,Curling Men's Curling,Bronze
148935,Lara Christen,F,19,NA,NA,Switzerland,SUI,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
148582,Adil Galiakhmetov,M,23,NA,NA,Kazakhstan,KAZ,2022,Beijing,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NA
148582,Adil Galiakhmetov,M,23,NA,NA,Kazakhstan,KAZ,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Mixed 2,000 metres Relay",NA
148582,Adil Galiakhmetov,M,23,NA,NA,Kazakhstan,KAZ,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",NA
148582,Adil Galiakhmetov,M,23,NA,NA,Kazakhstan,KAZ,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
136697,Ricarda Haaser,F,24,173,67,Austria,AUT,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
136697,Ricarda Haaser,F,24,173,67,Austria,AUT,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Combined,NA
138187,Elin Lundberg,F,24,163,68,Sweden,SWE,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
148249,Markus Lauridsen,M,30,188,84,Denmark,DEN,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148335,Hugo Lapalus,M,23,179,64,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
148335,Hugo Lapalus,M,23,179,64,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres Skiathlon,NA
148335,Hugo Lapalus,M,23,179,64,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's 4 × 10 kilometres Relay,Bronze
148335,Hugo Lapalus,M,23,179,64,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,NA
128729,Alex Carpenter,F,27,170,70,United States,USA,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
139895,Lee Na-Yun,F,18,NA,NA,Republic of Korea,KOR,2022,Beijing,Snowboarding,Snowboarding Women's Halfpipe,NA
127736,Alizée Baron,F,25,175,64,France,FRA,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
127736,Alizée Baron,F,29,175,64,France,FRA,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
137052,Lukáš Daněk,M,20,191,75,Czechia,CZE,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137052,Lukáš Daněk,M,20,191,75,Czechia,CZE,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137052,Lukáš Daněk,M,20,191,75,Czechia,CZE,2018,PyeongChang,Nordic Combined,Nordic Combined Men's Team,NA
137052,Lukáš Daněk,M,24,191,75,Czechia,CZE,2022,Beijing,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137052,Lukáš Daněk,M,24,191,75,Czechia,CZE,2022,Beijing,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137052,Lukáš Daněk,M,24,191,75,Czechia,CZE,2022,Beijing,Nordic Combined,Nordic Combined Men's Team,NA
148757,Aleksandr Andriyenko,M,31,NA,NA,ROC,ROC,2022,Beijing,Alpine Skiing,Alpine Skiing Mixed Team,NA
148757,Aleksandr Andriyenko,M,31,NA,NA,ROC,ROC,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
148757,Aleksandr Andriyenko,M,31,NA,NA,ROC,ROC,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Slalom,NA
136801,Milena Todorova,F,20,162,51,Bulgaria,BUL,2018,PyeongChang,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
136801,Milena Todorova,F,24,162,51,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
136801,Milena Todorova,F,24,162,51,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Mixed 2 × 6 kilometres and 2 × 7.5 kilometres Relay,NA
136801,Milena Todorova,F,24,162,51,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
136801,Milena Todorova,F,24,162,51,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
136801,Milena Todorova,F,24,162,51,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,NA
148551,Kokomo Murase,F,17,NA,NA,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Slopestyle,NA
148551,Kokomo Murase,F,17,NA,NA,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Big Air,Bronze
138227,Serdar Deniz,M,20,175,77,Türkiye,TUR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
138227,Serdar Deniz,M,20,175,77,Türkiye,TUR,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Slalom,NA
2301125,Manon Petit-Lenoir,F,23,164,53,France,FRA,2022,Beijing,Snowboarding,Snowboarding Women's Cross,NA
127751,Kévin Rolland,M,28,178,65,France,FRA,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
127751,Kévin Rolland,M,32,178,65,France,FRA,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
148987,Mattias Rönngren,M,28,NA,NA,Sweden,SWE,2022,Beijing,Alpine Skiing,Alpine Skiing Mixed Team,NA
148987,Mattias Rönngren,M,28,NA,NA,Sweden,SWE,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
148705,Steffen Walstad,M,32,190,NA,Norway,NOR,2022,Beijing,Curling,Curling Men's Curling,NA
148951,Dario Simion,M,27,NA,NA,Switzerland,SUI,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
119424,Andi Langenhan,M,33,180,86,Germany,GER,2018,PyeongChang,Luge,Luge Men's Singles,NA
136973,Hao Jiachen,F,27,167,56,China,CHN,2018,PyeongChang,Speed Skating,"Speed Skating Women's 1,500 metres",NA
136973,Hao Jiachen,F,27,167,56,China,CHN,2018,PyeongChang,Speed Skating,"Speed Skating Women's 3,000 metres",NA
136973,Hao Jiachen,F,27,167,56,China,CHN,2018,PyeongChang,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),NA
110737,Konrad Niedźwiedzki,M,33,180,80,Poland,POL,2018,PyeongChang,Speed Skating,"Speed Skating Men's 1,000 metres",NA
110737,Konrad Niedźwiedzki,M,33,180,80,Poland,POL,2018,PyeongChang,Speed Skating,"Speed Skating Men's 1,500 metres",NA
110737,Konrad Niedźwiedzki,M,33,180,80,Poland,POL,2018,PyeongChang,Speed Skating,Speed Skating Men's Mass Start,NA
147949,Laurent Dumais,M,25,177,NA,Canada,CAN,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Moguls,NA
148538,Tim Koleto,M,30,NA,NA,Japan,JPN,2022,Beijing,Figure Skating,Figure Skating Mixed Ice Dancing,NA
148538,Tim Koleto,M,30,NA,NA,Japan,JPN,2022,Beijing,Figure Skating,Figure Skating Mixed Team,Bronze
137666,Samer Tawk,M,19,169,64,Lebanon,LBN,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
138079,Eric Blum,M,31,178,82,Switzerland,SUI,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
127731,Adrien Backscheider,M,25,178,73,France,FRA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
127731,Adrien Backscheider,M,25,178,73,France,FRA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 4 × 10 kilometres Relay,Bronze
127731,Adrien Backscheider,M,29,178,73,France,FRA,2022,Beijing,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
2301717,Anna Odine Strøm,F,23,171,NA,Norway,NOR,2022,Beijing,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",NA
2301717,Anna Odine Strøm,F,23,171,NA,Norway,NOR,2022,Beijing,Ski Jumping,"Ski Jumping Mixed's Normal Hill, Team",NA
138194,Jonas Ahnelöv,M,30,190,97,Sweden,SWE,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
122692,Phylicia George,F,30,178,65,Canada,CAN,2018,PyeongChang,Bobsleigh,Bobsleigh Women's Two,Bronze
147973,David Desharnais,M,35,175,NA,Canada,CAN,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148862,Daniil Aldoshkin,M,20,NA,NA,ROC,ROC,2022,Beijing,Speed Skating,"Speed Skating Men's 1,500 metres",NA
148862,Daniil Aldoshkin,M,20,NA,NA,ROC,ROC,2022,Beijing,Speed Skating,Speed Skating Men's Mass Start,NA
148862,Daniil Aldoshkin,M,20,NA,NA,ROC,ROC,2022,Beijing,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
109981,Cheryl Maas,F,33,174,66,Netherlands,NED,2018,PyeongChang,Snowboarding,Snowboarding Women's Slopestyle,NA
109981,Cheryl Maas,F,33,174,66,Netherlands,NED,2018,PyeongChang,Snowboarding,Snowboarding Women's Big Air,NA
148923,Carole Howald,F,28,NA,NA,Switzerland,SUI,2022,Beijing,Curling,Curling Women's Curling,NA
140050,Jessica Malsiner,F,19,NA,NA,Italy,ITA,2022,Beijing,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",NA
148296,Jenniina Nylund,F,22,NA,NA,Finland,FIN,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
119721,Nicol Gastaldi,F,27,167,62,Argentina,ARG,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
119721,Nicol Gastaldi,F,27,167,62,Argentina,ARG,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Slalom,NA
148620,Andris Džeriņš,M,33,NA,NA,Latvia,LAT,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148616,Rihards Bukarts,M,26,NA,NA,Latvia,LAT,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
137165,Justine Braisaz-Bouchet,F,21,160,60,France,FRA,2018,PyeongChang,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
137165,Justine Braisaz-Bouchet,F,21,160,60,France,FRA,2018,PyeongChang,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
137165,Justine Braisaz-Bouchet,F,21,160,60,France,FRA,2018,PyeongChang,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,NA
137165,Justine Braisaz-Bouchet,F,21,160,60,France,FRA,2018,PyeongChang,Biathlon,Biathlon Women's 15 kilometres,NA
137165,Justine Braisaz-Bouchet,F,21,160,60,France,FRA,2018,PyeongChang,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,Bronze
137165,Justine Braisaz-Bouchet,F,25,160,60,France,FRA,2022,Beijing,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
137165,Justine Braisaz-Bouchet,F,25,160,60,France,FRA,2022,Beijing,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
137165,Justine Braisaz-Bouchet,F,25,160,60,France,FRA,2022,Beijing,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Gold
137165,Justine Braisaz-Bouchet,F,25,160,60,France,FRA,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
137165,Justine Braisaz-Bouchet,F,25,160,60,France,FRA,2022,Beijing,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,NA
118898,Johnny Frederiksen,M,42,180,74,Denmark,DEN,2018,PyeongChang,Curling,Curling Men's Curling,NA
148412,Katharina Müller,F,26,NA,NA,Germany,GER,2022,Beijing,Figure Skating,Figure Skating Mixed Ice Dancing,NA
148412,Katharina Müller,F,26,NA,NA,Germany,GER,2022,Beijing,Figure Skating,Figure Skating Mixed Team,NA
109918,Charles Hamelin,M,33,175,71,Canada,CAN,2018,PyeongChang,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NA
109918,Charles Hamelin,M,33,175,71,Canada,CAN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",NA
109918,Charles Hamelin,M,33,175,71,Canada,CAN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
109918,Charles Hamelin,M,33,175,71,Canada,CAN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
109918,Charles Hamelin,M,37,175,71,Canada,CAN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
109918,Charles Hamelin,M,37,175,71,Canada,CAN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
128238,Adam Barwood,M,25,185,82,New Zealand,NZL,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Super G,NA
128238,Adam Barwood,M,25,185,82,New Zealand,NZL,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
128238,Adam Barwood,M,25,185,82,New Zealand,NZL,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Slalom,NA
137375,Irene Curtoni,F,32,170,60,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Mixed Team,NA
137375,Irene Curtoni,F,32,170,60,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Slalom,NA
138301,Karen Chen,F,18,152,48,United States,USA,2018,PyeongChang,Figure Skating,Figure Skating Women's Singles,NA
138301,Karen Chen,F,18,152,48,United States,USA,2018,PyeongChang,Figure Skating,Figure Skating Mixed Team,NA
138301,Karen Chen,F,22,152,48,United States,USA,2022,Beijing,Figure Skating,Figure Skating Women's Singles,NA
138301,Karen Chen,F,22,152,48,United States,USA,2022,Beijing,Figure Skating,Figure Skating Mixed Team,Silver
110043,Pekka Koskela,M,35,188,88,Finland,FIN,2018,PyeongChang,Speed Skating,Speed Skating Men's 500 metres,NA
110043,Pekka Koskela,M,35,188,88,Finland,FIN,2018,PyeongChang,Speed Skating,"Speed Skating Men's 1,000 metres",NA
127580,Wu Dajing,M,23,182,73,China,CHN,2018,PyeongChang,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold
127580,Wu Dajing,M,23,182,73,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",NA
127580,Wu Dajing,M,23,182,73,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
127580,Wu Dajing,M,23,182,73,China,CHN,2018,PyeongChang,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
127580,Wu Dajing,M,27,182,73,China,CHN,2022,Beijing,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NA
127580,Wu Dajing,M,27,182,73,China,CHN,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Mixed 2,000 metres Relay",Gold
